,file,speaker,emotion
125,Ses04F_impro03,Ses04F_impro03_F024,xxx
126,Ses04F_impro03,Ses04F_impro03_F025,xxx
127,Ses04F_impro03,Ses04F_impro03_F026,xxx
128,Ses04F_impro03,Ses04F_impro03_F027,xxx
129,Ses04F_impro03,Ses04F_impro03_F028,xxx
130,Ses04F_impro03,Ses04F_impro03_F029,xxx
131,Ses04F_impro03,Ses04F_impro03_F030,xxx
132,Ses04F_impro03,Ses04F_impro03_F031,xxx
133,Ses04F_impro03,Ses04F_impro03_F032,xxx
134,Ses04F_impro03,Ses04F_impro03_F033,xxx
135,Ses04F_impro03,Ses04F_impro03_F034,exc
136,Ses04F_impro03,Ses04F_impro03_F035,xxx
137,Ses04F_impro03,Ses04F_impro03_F036,exc
138,Ses04F_impro03,Ses04F_impro03_F037,xxx
139,Ses04F_impro03,Ses04F_impro03_F038,exc
140,Ses04F_impro03,Ses04F_impro03_F039,xxx
141,Ses04F_impro03,Ses04F_impro03_F040,exc
142,Ses04F_impro03,Ses04F_impro03_F041,exc
143,Ses04F_impro03,Ses04F_impro03_F042,exc
144,Ses04F_impro03,Ses04F_impro03_F043,exc
145,Ses04F_impro03,Ses04F_impro03_F044,exc
146,Ses04F_impro03,Ses04F_impro03_F045,exc
147,Ses04F_impro03,Ses04F_impro03_F046,xxx
148,Ses04F_impro03,Ses04F_impro03_F047,exc
149,Ses04F_impro03,Ses04F_impro03_F048,exc
150,Ses04F_impro03,Ses04F_impro03_F049,xxx
151,Ses04F_impro03,Ses04F_impro03_F050,exc
152,Ses04F_impro03,Ses04F_impro03_F051,exc
153,Ses04F_impro03,Ses04F_impro03_F052,exc
154,Ses04F_impro03,Ses04F_impro03_M000,neu
155,Ses04F_impro03,Ses04F_impro03_M001,neu
156,Ses04F_impro03,Ses04F_impro03_M002,sur
157,Ses04F_impro03,Ses04F_impro03_M003,exc
158,Ses04F_impro03,Ses04F_impro03_M004,exc
159,Ses04F_impro03,Ses04F_impro03_M005,exc
160,Ses04F_impro03,Ses04F_impro03_M006,xxx
161,Ses04F_impro03,Ses04F_impro03_M007,xxx
162,Ses04F_impro03,Ses04F_impro03_M008,xxx
163,Ses04F_impro03,Ses04F_impro03_M009,xxx
164,Ses04F_impro03,Ses04F_impro03_M010,xxx
165,Ses04F_impro03,Ses04F_impro03_M011,xxx
166,Ses04F_impro03,Ses04F_impro03_M012,xxx
167,Ses04F_impro03,Ses04F_impro03_M013,xxx
168,Ses04F_impro03,Ses04F_impro03_M014,exc
169,Ses04F_impro03,Ses04F_impro03_M015,xxx
170,Ses04F_impro03,Ses04F_impro03_M016,xxx
171,Ses04F_impro03,Ses04F_impro03_M017,xxx
172,Ses04F_impro03,Ses04F_impro03_M018,neu
173,Ses04F_impro03,Ses04F_impro03_M019,neu
174,Ses04F_impro03,Ses04F_impro03_M020,neu
175,Ses04F_impro03,Ses04F_impro03_M021,neu
176,Ses04F_impro03,Ses04F_impro03_M022,xxx
177,Ses04F_impro03,Ses04F_impro03_M023,fru
178,Ses04F_impro03,Ses04F_impro03_M024,xxx
179,Ses04F_impro03,Ses04F_impro03_M025,xxx
180,Ses04F_impro03,Ses04F_impro03_M026,xxx
181,Ses04F_impro03,Ses04F_impro03_M027,neu
182,Ses04F_impro03,Ses04F_impro03_M028,neu
183,Ses04F_impro03,Ses04F_impro03_M029,neu
184,Ses04F_impro03,Ses04F_impro03_M030,neu
185,Ses04F_impro03,Ses04F_impro03_M031,neu
186,Ses04F_impro03,Ses04F_impro03_M032,neu
187,Ses04F_impro03,Ses04F_impro03_M033,neu
188,Ses04F_impro03,Ses04F_impro03_M034,neu
189,Ses04F_impro03,Ses04F_impro03_M035,neu
190,Ses04F_impro03,Ses04F_impro03_M036,exc
191,Ses04F_impro03,Ses04F_impro03_M037,exc
192,Ses04F_impro03,Ses04F_impro03_M038,exc
193,Ses04F_impro03,Ses04F_impro03_M039,exc
194,Ses04F_impro03,Ses04F_impro03_M040,exc
195,Ses04F_impro03,Ses04F_impro03_M041,exc
196,Ses04F_impro03,Ses04F_impro03_M042,exc
197,Ses04F_impro03,Ses04F_impro03_M043,exc
198,Ses04F_impro03,Ses04F_impro03_M044,xxx
199,Ses04F_impro03,Ses04F_impro03_M045,xxx
200,Ses04F_impro03,Ses04F_impro03_M046,xxx
201,Ses04F_impro03,Ses04F_impro03_M047,neu
202,Ses04F_impro03,Ses04F_impro03_M048,xxx
203,Ses04F_impro03,Ses04F_impro03_M049,xxx
204,Ses04F_impro03,Ses04F_impro03_M050,xxx
205,Ses04F_impro04,Ses04F_impro04_F000,neu
206,Ses04F_impro04,Ses04F_impro04_F001,fru
207,Ses04F_impro04,Ses04F_impro04_F002,fru
208,Ses04F_impro04,Ses04F_impro04_F003,fru
209,Ses04F_impro04,Ses04F_impro04_F004,fru
210,Ses04F_impro04,Ses04F_impro04_F005,ang
211,Ses04F_impro04,Ses04F_impro04_F006,ang
212,Ses04F_impro04,Ses04F_impro04_F007,fru
213,Ses04F_impro04,Ses04F_impro04_F008,ang
214,Ses04F_impro04,Ses04F_impro04_F009,fru
215,Ses04F_impro04,Ses04F_impro04_F010,xxx
216,Ses04F_impro04,Ses04F_impro04_F011,ang
217,Ses04F_impro04,Ses04F_impro04_F012,fru
218,Ses04F_impro04,Ses04F_impro04_F013,ang
219,Ses04F_impro04,Ses04F_impro04_F014,ang
220,Ses04F_impro04,Ses04F_impro04_F015,ang
221,Ses04F_impro04,Ses04F_impro04_F016,ang
222,Ses04F_impro04,Ses04F_impro04_F017,ang
223,Ses04F_impro04,Ses04F_impro04_F018,ang
224,Ses04F_impro04,Ses04F_impro04_F019,fru
225,Ses04F_impro04,Ses04F_impro04_F020,fru
226,Ses04F_impro04,Ses04F_impro04_F021,fru
227,Ses04F_impro04,Ses04F_impro04_F022,fru
228,Ses04F_impro04,Ses04F_impro04_F023,fru
229,Ses04F_impro04,Ses04F_impro04_F024,fru
230,Ses04F_impro04,Ses04F_impro04_F025,ang
231,Ses04F_impro04,Ses04F_impro04_F026,fru
232,Ses04F_impro04,Ses04F_impro04_F027,fru
233,Ses04F_impro04,Ses04F_impro04_F028,fru
234,Ses04F_impro04,Ses04F_impro04_F029,fru
235,Ses04F_impro04,Ses04F_impro04_F030,ang
236,Ses04F_impro04,Ses04F_impro04_F031,ang
237,Ses04F_impro04,Ses04F_impro04_F032,fru
238,Ses04F_impro04,Ses04F_impro04_F033,fru
239,Ses04F_impro04,Ses04F_impro04_M000,xxx
240,Ses04F_impro04,Ses04F_impro04_M001,neu
241,Ses04F_impro04,Ses04F_impro04_M002,neu
242,Ses04F_impro04,Ses04F_impro04_M003,neu
243,Ses04F_impro04,Ses04F_impro04_M004,neu
244,Ses04F_impro04,Ses04F_impro04_M005,neu
245,Ses04F_impro04,Ses04F_impro04_M006,neu
246,Ses04F_impro04,Ses04F_impro04_M007,neu
247,Ses04F_impro04,Ses04F_impro04_M008,neu
248,Ses04F_impro04,Ses04F_impro04_M009,neu
249,Ses04F_impro04,Ses04F_impro04_M010,fru
250,Ses04F_impro04,Ses04F_impro04_M011,xxx
251,Ses04F_impro04,Ses04F_impro04_M012,xxx
252,Ses04F_impro04,Ses04F_impro04_M013,neu
253,Ses04F_impro04,Ses04F_impro04_M014,neu
254,Ses04F_impro04,Ses04F_impro04_M015,neu
255,Ses04F_impro04,Ses04F_impro04_M016,neu
256,Ses04F_impro04,Ses04F_impro04_M017,neu
257,Ses04F_impro04,Ses04F_impro04_M018,neu
258,Ses04F_impro04,Ses04F_impro04_M019,neu
259,Ses04F_impro04,Ses04F_impro04_M020,neu
260,Ses04F_impro04,Ses04F_impro04_M021,neu
261,Ses04F_impro04,Ses04F_impro04_M022,neu
262,Ses04F_impro04,Ses04F_impro04_M023,neu
263,Ses04F_impro04,Ses04F_impro04_M024,xxx
264,Ses04F_impro04,Ses04F_impro04_M025,fru
265,Ses04F_impro04,Ses04F_impro04_M026,neu
266,Ses04F_impro04,Ses04F_impro04_M027,fru
267,Ses04F_impro04,Ses04F_impro04_M028,neu
268,Ses04F_impro04,Ses04F_impro04_M029,fru
269,Ses04F_impro04,Ses04F_impro04_M030,neu
270,Ses04F_impro04,Ses04F_impro04_M031,neu
271,Ses04F_impro04,Ses04F_impro04_M032,xxx
272,Ses04F_impro04,Ses04F_impro04_M033,neu
273,Ses04F_impro04,Ses04F_impro04_M034,xxx
274,Ses04F_impro05,Ses04F_impro05_F000,fru
275,Ses04F_impro05,Ses04F_impro05_F001,fru
276,Ses04F_impro05,Ses04F_impro05_F002,fru
277,Ses04F_impro05,Ses04F_impro05_F003,fru
278,Ses04F_impro05,Ses04F_impro05_F004,ang
279,Ses04F_impro05,Ses04F_impro05_F005,ang
280,Ses04F_impro05,Ses04F_impro05_F006,ang
281,Ses04F_impro05,Ses04F_impro05_F007,sur
282,Ses04F_impro05,Ses04F_impro05_F008,ang
283,Ses04F_impro05,Ses04F_impro05_F009,ang
284,Ses04F_impro05,Ses04F_impro05_F010,ang
285,Ses04F_impro05,Ses04F_impro05_F011,ang
286,Ses04F_impro05,Ses04F_impro05_F012,ang
287,Ses04F_impro05,Ses04F_impro05_F013,ang
288,Ses04F_impro05,Ses04F_impro05_F014,ang
289,Ses04F_impro05,Ses04F_impro05_F015,ang
290,Ses04F_impro05,Ses04F_impro05_F016,ang
291,Ses04F_impro05,Ses04F_impro05_F017,ang
292,Ses04F_impro05,Ses04F_impro05_F018,ang
293,Ses04F_impro05,Ses04F_impro05_F019,ang
294,Ses04F_impro05,Ses04F_impro05_M000,fru
295,Ses04F_impro05,Ses04F_impro05_M001,fru
296,Ses04F_impro05,Ses04F_impro05_M002,fru
297,Ses04F_impro05,Ses04F_impro05_M003,fru
298,Ses04F_impro05,Ses04F_impro05_M004,xxx
299,Ses04F_impro05,Ses04F_impro05_M005,fru
300,Ses04F_impro05,Ses04F_impro05_M006,fru
301,Ses04F_impro05,Ses04F_impro05_M007,fru
302,Ses04F_impro05,Ses04F_impro05_M008,fru
303,Ses04F_impro05,Ses04F_impro05_M009,fru
304,Ses04F_impro05,Ses04F_impro05_M010,fru
305,Ses04F_impro05,Ses04F_impro05_M011,fru
306,Ses04F_impro05,Ses04F_impro05_M012,fru
307,Ses04F_impro05,Ses04F_impro05_M013,fru
308,Ses04F_impro05,Ses04F_impro05_M014,fru
309,Ses04F_impro05,Ses04F_impro05_M015,fru
310,Ses04F_impro05,Ses04F_impro05_M016,fru
311,Ses04F_impro05,Ses04F_impro05_M017,fru
312,Ses04F_impro05,Ses04F_impro05_M018,fru
313,Ses04F_impro05,Ses04F_impro05_M019,fru
314,Ses04F_impro05,Ses04F_impro05_M020,fru
315,Ses04F_impro05,Ses04F_impro05_M021,fru
316,Ses04F_impro05,Ses04F_impro05_M022,fru
317,Ses04F_impro05,Ses04F_impro05_M023,fru
318,Ses04F_impro05,Ses04F_impro05_M024,fru
319,Ses04F_impro06,Ses04F_impro06_F000,sad
320,Ses04F_impro06,Ses04F_impro06_F001,sad
321,Ses04F_impro06,Ses04F_impro06_F002,sad
322,Ses04F_impro06,Ses04F_impro06_F003,sad
323,Ses04F_impro06,Ses04F_impro06_F004,sad
324,Ses04F_impro06,Ses04F_impro06_F005,sad
325,Ses04F_impro06,Ses04F_impro06_F006,sad
326,Ses04F_impro06,Ses04F_impro06_F007,sad
327,Ses04F_impro06,Ses04F_impro06_F008,hap
328,Ses04F_impro06,Ses04F_impro06_F009,hap
329,Ses04F_impro06,Ses04F_impro06_F010,sad
330,Ses04F_impro06,Ses04F_impro06_M000,sad
331,Ses04F_impro06,Ses04F_impro06_M001,sad
332,Ses04F_impro06,Ses04F_impro06_M002,sad
333,Ses04F_impro06,Ses04F_impro06_M003,sad
334,Ses04F_impro06,Ses04F_impro06_M004,neu
335,Ses04F_impro06,Ses04F_impro06_M005,sad
336,Ses04F_impro06,Ses04F_impro06_M006,neu
337,Ses04F_impro06,Ses04F_impro06_M007,neu
338,Ses04F_impro06,Ses04F_impro06_M008,sad
339,Ses04F_impro06,Ses04F_impro06_M009,sad
340,Ses04F_impro06,Ses04F_impro06_M010,sad
341,Ses04F_impro06,Ses04F_impro06_M011,sad
342,Ses04F_impro06,Ses04F_impro06_M012,neu
343,Ses04F_impro06,Ses04F_impro06_M013,sad
344,Ses04F_impro06,Ses04F_impro06_M014,sad
345,Ses04F_impro07,Ses04F_impro07_F000,exc
346,Ses04F_impro07,Ses04F_impro07_F001,exc
347,Ses04F_impro07,Ses04F_impro07_F002,exc
348,Ses04F_impro07,Ses04F_impro07_F003,exc
349,Ses04F_impro07,Ses04F_impro07_F004,exc
350,Ses04F_impro07,Ses04F_impro07_F005,exc
351,Ses04F_impro07,Ses04F_impro07_F006,exc
352,Ses04F_impro07,Ses04F_impro07_F007,exc
353,Ses04F_impro07,Ses04F_impro07_F008,exc
354,Ses04F_impro07,Ses04F_impro07_F009,exc
355,Ses04F_impro07,Ses04F_impro07_F010,exc
356,Ses04F_impro07,Ses04F_impro07_F011,exc
357,Ses04F_impro07,Ses04F_impro07_F012,exc
358,Ses04F_impro07,Ses04F_impro07_F013,exc
359,Ses04F_impro07,Ses04F_impro07_F014,exc
360,Ses04F_impro07,Ses04F_impro07_F015,exc
361,Ses04F_impro07,Ses04F_impro07_F016,exc
362,Ses04F_impro07,Ses04F_impro07_F017,exc
363,Ses04F_impro07,Ses04F_impro07_F018,exc
364,Ses04F_impro07,Ses04F_impro07_F019,xxx
365,Ses04F_impro07,Ses04F_impro07_F020,xxx
366,Ses04F_impro07,Ses04F_impro07_F021,exc
367,Ses04F_impro07,Ses04F_impro07_F022,exc
368,Ses04F_impro07,Ses04F_impro07_F023,xxx
369,Ses04F_impro07,Ses04F_impro07_F024,exc
370,Ses04F_impro07,Ses04F_impro07_F025,xxx
371,Ses04F_impro07,Ses04F_impro07_F026,xxx
372,Ses04F_impro07,Ses04F_impro07_F027,exc
373,Ses04F_impro07,Ses04F_impro07_F028,exc
374,Ses04F_impro07,Ses04F_impro07_F029,exc
375,Ses04F_impro07,Ses04F_impro07_F030,exc
376,Ses04F_impro07,Ses04F_impro07_F031,exc
377,Ses04F_impro07,Ses04F_impro07_F032,exc
378,Ses04F_impro07,Ses04F_impro07_F033,exc
379,Ses04F_impro07,Ses04F_impro07_F034,xxx
380,Ses04F_impro07,Ses04F_impro07_F035,exc
381,Ses04F_impro07,Ses04F_impro07_F036,exc
382,Ses04F_impro07,Ses04F_impro07_F037,xxx
383,Ses04F_impro07,Ses04F_impro07_F038,exc
384,Ses04F_impro07,Ses04F_impro07_F039,exc
385,Ses04F_impro07,Ses04F_impro07_F040,exc
386,Ses04F_impro07,Ses04F_impro07_F041,exc
387,Ses04F_impro07,Ses04F_impro07_F042,exc
388,Ses04F_impro07,Ses04F_impro07_F043,xxx
389,Ses04F_impro07,Ses04F_impro07_F044,exc
390,Ses04F_impro07,Ses04F_impro07_F045,xxx
391,Ses04F_impro07,Ses04F_impro07_F046,xxx
392,Ses04F_impro07,Ses04F_impro07_F047,exc
393,Ses04F_impro07,Ses04F_impro07_F048,exc
394,Ses04F_impro07,Ses04F_impro07_F049,exc
395,Ses04F_impro07,Ses04F_impro07_F050,exc
396,Ses04F_impro07,Ses04F_impro07_F051,exc
397,Ses04F_impro07,Ses04F_impro07_F052,exc
398,Ses04F_impro07,Ses04F_impro07_F053,xxx
399,Ses04F_impro07,Ses04F_impro07_F054,xxx
400,Ses04F_impro07,Ses04F_impro07_F055,xxx
401,Ses04F_impro07,Ses04F_impro07_F056,xxx
402,Ses04F_impro07,Ses04F_impro07_F057,xxx
403,Ses04F_impro07,Ses04F_impro07_F058,exc
404,Ses04F_impro07,Ses04F_impro07_F059,exc
405,Ses04F_impro07,Ses04F_impro07_F060,exc
406,Ses04F_impro07,Ses04F_impro07_F061,exc
407,Ses04F_impro07,Ses04F_impro07_F062,exc
408,Ses04F_impro07,Ses04F_impro07_F063,exc
409,Ses04F_impro07,Ses04F_impro07_F064,exc
410,Ses04F_impro07,Ses04F_impro07_F065,exc
411,Ses04F_impro07,Ses04F_impro07_F066,exc
412,Ses04F_impro07,Ses04F_impro07_F067,xxx
413,Ses04F_impro07,Ses04F_impro07_F068,xxx
414,Ses04F_impro07,Ses04F_impro07_F069,xxx
415,Ses04F_impro07,Ses04F_impro07_F070,exc
416,Ses04F_impro07,Ses04F_impro07_F071,xxx
417,Ses04F_impro07,Ses04F_impro07_F072,xxx
418,Ses04F_impro07,Ses04F_impro07_F073,xxx
419,Ses04F_impro07,Ses04F_impro07_F074,exc
420,Ses04F_impro07,Ses04F_impro07_F075,xxx
421,Ses04F_impro07,Ses04F_impro07_F076,xxx
422,Ses04F_impro07,Ses04F_impro07_F077,xxx
423,Ses04F_impro07,Ses04F_impro07_F078,exc
424,Ses04F_impro07,Ses04F_impro07_F079,exc
425,Ses04F_impro07,Ses04F_impro07_M000,neu
426,Ses04F_impro07,Ses04F_impro07_M001,exc
427,Ses04F_impro07,Ses04F_impro07_M002,sur
428,Ses04F_impro07,Ses04F_impro07_M003,sur
429,Ses04F_impro07,Ses04F_impro07_M004,xxx
430,Ses04F_impro07,Ses04F_impro07_M005,exc
431,Ses04F_impro07,Ses04F_impro07_M006,exc
432,Ses04F_impro07,Ses04F_impro07_M007,xxx
433,Ses04F_impro07,Ses04F_impro07_M008,xxx
434,Ses04F_impro07,Ses04F_impro07_M009,neu
435,Ses04F_impro07,Ses04F_impro07_M010,xxx
436,Ses04F_impro07,Ses04F_impro07_M011,xxx
437,Ses04F_impro07,Ses04F_impro07_M012,xxx
438,Ses04F_impro07,Ses04F_impro07_M013,neu
439,Ses04F_impro07,Ses04F_impro07_M014,xxx
440,Ses04F_impro07,Ses04F_impro07_M015,xxx
441,Ses04F_impro07,Ses04F_impro07_M016,neu
442,Ses04F_impro07,Ses04F_impro07_M017,neu
443,Ses04F_impro07,Ses04F_impro07_M018,neu
444,Ses04F_impro07,Ses04F_impro07_M019,neu
445,Ses04F_impro07,Ses04F_impro07_M020,neu
446,Ses04F_impro07,Ses04F_impro07_M021,neu
447,Ses04F_impro07,Ses04F_impro07_M022,neu
448,Ses04F_impro07,Ses04F_impro07_M023,neu
449,Ses04F_impro07,Ses04F_impro07_M024,xxx
450,Ses04F_impro07,Ses04F_impro07_M025,xxx
451,Ses04F_impro07,Ses04F_impro07_M026,neu
452,Ses04F_impro07,Ses04F_impro07_M027,xxx
453,Ses04F_impro07,Ses04F_impro07_M028,exc
454,Ses04F_impro07,Ses04F_impro07_M029,xxx
455,Ses04F_impro07,Ses04F_impro07_M030,xxx
456,Ses04F_impro07,Ses04F_impro07_M031,neu
457,Ses04F_impro07,Ses04F_impro07_M032,neu
458,Ses04F_impro07,Ses04F_impro07_M033,neu
459,Ses04F_impro07,Ses04F_impro07_M034,exc
460,Ses04F_impro07,Ses04F_impro07_M035,neu
461,Ses04F_impro07,Ses04F_impro07_M036,exc
462,Ses04F_impro07,Ses04F_impro07_M037,exc
463,Ses04F_impro07,Ses04F_impro07_M038,exc
464,Ses04F_impro07,Ses04F_impro07_M039,exc
465,Ses04F_impro07,Ses04F_impro07_M040,exc
466,Ses04F_impro07,Ses04F_impro07_M041,exc
467,Ses04F_impro07,Ses04F_impro07_M042,exc
468,Ses04F_impro07,Ses04F_impro07_M043,exc
469,Ses04F_impro07,Ses04F_impro07_M044,neu
470,Ses04F_impro07,Ses04F_impro07_M045,exc
471,Ses04F_impro07,Ses04F_impro07_M046,exc
472,Ses04F_impro07,Ses04F_impro07_M047,xxx
473,Ses04F_impro07,Ses04F_impro07_M048,xxx
474,Ses04F_impro07,Ses04F_impro07_M049,exc
475,Ses04F_impro07,Ses04F_impro07_M050,exc
476,Ses04F_impro07,Ses04F_impro07_M051,neu
477,Ses04F_impro07,Ses04F_impro07_M052,xxx
478,Ses04F_impro07,Ses04F_impro07_M053,xxx
479,Ses04F_impro07,Ses04F_impro07_M054,xxx
480,Ses04F_impro07,Ses04F_impro07_M055,xxx
481,Ses04F_impro07,Ses04F_impro07_M056,xxx
482,Ses04F_impro07,Ses04F_impro07_M057,neu
483,Ses04F_impro07,Ses04F_impro07_M058,neu
484,Ses04F_impro07,Ses04F_impro07_M059,neu
485,Ses04F_impro07,Ses04F_impro07_M060,neu
486,Ses04F_impro07,Ses04F_impro07_M061,neu
487,Ses04F_impro07,Ses04F_impro07_M062,neu
488,Ses04F_impro07,Ses04F_impro07_M063,neu
489,Ses04F_impro07,Ses04F_impro07_M064,neu
490,Ses04F_impro07,Ses04F_impro07_M065,xxx
491,Ses04F_impro07,Ses04F_impro07_M066,neu
492,Ses04F_impro07,Ses04F_impro07_M067,neu
493,Ses04F_impro07,Ses04F_impro07_M068,xxx
494,Ses04F_impro07,Ses04F_impro07_M069,xxx
