,file,speaker,emotion
55,Ses02F_impro02,Ses02F_impro02_F006,sad
56,Ses02F_impro02,Ses02F_impro02_F007,sad
57,Ses02F_impro02,Ses02F_impro02_F008,sad
58,Ses02F_impro02,Ses02F_impro02_F009,sad
59,Ses02F_impro02,Ses02F_impro02_F010,sad
60,Ses02F_impro02,Ses02F_impro02_F011,sad
61,Ses02F_impro02,Ses02F_impro02_F012,sad
62,Ses02F_impro02,Ses02F_impro02_F013,sad
63,Ses02F_impro02,Ses02F_impro02_M000,xxx
64,Ses02F_impro02,Ses02F_impro02_M001,fru
65,Ses02F_impro02,Ses02F_impro02_M002,fru
66,Ses02F_impro02,Ses02F_impro02_M003,fru
67,Ses02F_impro02,Ses02F_impro02_M004,xxx
68,Ses02F_impro02,Ses02F_impro02_M005,fru
69,Ses02F_impro02,Ses02F_impro02_M006,fru
70,Ses02F_impro02,Ses02F_impro02_M007,sad
71,Ses02F_impro02,Ses02F_impro02_M008,fru
72,Ses02F_impro02,Ses02F_impro02_M009,fru
73,Ses02F_impro02,Ses02F_impro02_M010,fru
74,Ses02F_impro02,Ses02F_impro02_M011,xxx
75,Ses02F_impro02,Ses02F_impro02_M012,sad
76,Ses02F_impro03,Ses02F_impro03_F000,exc
77,Ses02F_impro03,Ses02F_impro03_F001,exc
78,Ses02F_impro03,Ses02F_impro03_F002,xxx
79,Ses02F_impro03,Ses02F_impro03_F003,xxx
80,Ses02F_impro03,Ses02F_impro03_F004,exc
81,Ses02F_impro03,Ses02F_impro03_F005,xxx
82,Ses02F_impro03,Ses02F_impro03_F006,xxx
83,Ses02F_impro03,Ses02F_impro03_F007,xxx
84,Ses02F_impro03,Ses02F_impro03_F008,xxx
85,Ses02F_impro03,Ses02F_impro03_F009,exc
86,Ses02F_impro03,Ses02F_impro03_F010,xxx
87,Ses02F_impro03,Ses02F_impro03_F011,exc
88,Ses02F_impro03,Ses02F_impro03_F012,exc
89,Ses02F_impro03,Ses02F_impro03_F013,exc
90,Ses02F_impro03,Ses02F_impro03_F014,exc
91,Ses02F_impro03,Ses02F_impro03_F015,hap
92,Ses02F_impro03,Ses02F_impro03_F016,hap
93,Ses02F_impro03,Ses02F_impro03_F017,hap
94,Ses02F_impro03,Ses02F_impro03_F018,hap
95,Ses02F_impro03,Ses02F_impro03_F019,hap
96,Ses02F_impro03,Ses02F_impro03_F020,xxx
97,Ses02F_impro03,Ses02F_impro03_F021,exc
98,Ses02F_impro03,Ses02F_impro03_F022,xxx
99,Ses02F_impro03,Ses02F_impro03_F023,hap
100,Ses02F_impro03,Ses02F_impro03_F024,exc
101,Ses02F_impro03,Ses02F_impro03_F025,xxx
102,Ses02F_impro03,Ses02F_impro03_F026,hap
103,Ses02F_impro03,Ses02F_impro03_F027,hap
104,Ses02F_impro03,Ses02F_impro03_F028,exc
105,Ses02F_impro03,Ses02F_impro03_F029,hap
106,Ses02F_impro03,Ses02F_impro03_F030,hap
107,Ses02F_impro03,Ses02F_impro03_M000,xxx
108,Ses02F_impro03,Ses02F_impro03_M001,neu
109,Ses02F_impro03,Ses02F_impro03_M002,sur
110,Ses02F_impro03,Ses02F_impro03_M003,xxx
111,Ses02F_impro03,Ses02F_impro03_M004,hap
112,Ses02F_impro03,Ses02F_impro03_M005,exc
113,Ses02F_impro03,Ses02F_impro03_M006,sur
114,Ses02F_impro03,Ses02F_impro03_M007,sur
115,Ses02F_impro03,Ses02F_impro03_M008,xxx
116,Ses02F_impro03,Ses02F_impro03_M009,hap
117,Ses02F_impro03,Ses02F_impro03_M010,hap
118,Ses02F_impro03,Ses02F_impro03_M011,hap
119,Ses02F_impro03,Ses02F_impro03_M012,exc
120,Ses02F_impro03,Ses02F_impro03_M013,neu
121,Ses02F_impro03,Ses02F_impro03_M014,neu
122,Ses02F_impro03,Ses02F_impro03_M015,neu
123,Ses02F_impro03,Ses02F_impro03_M016,neu
124,Ses02F_impro03,Ses02F_impro03_M017,neu
125,Ses02F_impro03,Ses02F_impro03_M018,neu
126,Ses02F_impro03,Ses02F_impro03_M019,hap
127,Ses02F_impro03,Ses02F_impro03_M020,hap
128,Ses02F_impro03,Ses02F_impro03_M021,xxx
129,Ses02F_impro03,Ses02F_impro03_M022,hap
130,Ses02F_impro03,Ses02F_impro03_M023,hap
131,Ses02F_impro03,Ses02F_impro03_M024,exc
132,Ses02F_impro03,Ses02F_impro03_M025,exc
133,Ses02F_impro03,Ses02F_impro03_M026,hap
134,Ses02F_impro04,Ses02F_impro04_F000,fru
135,Ses02F_impro04,Ses02F_impro04_F001,fru
136,Ses02F_impro04,Ses02F_impro04_F002,fru
137,Ses02F_impro04,Ses02F_impro04_F003,fru
138,Ses02F_impro04,Ses02F_impro04_F004,fru
139,Ses02F_impro04,Ses02F_impro04_F005,fru
140,Ses02F_impro04,Ses02F_impro04_F006,fru
141,Ses02F_impro04,Ses02F_impro04_F007,fru
142,Ses02F_impro04,Ses02F_impro04_F008,fru
143,Ses02F_impro04,Ses02F_impro04_F009,sad
144,Ses02F_impro04,Ses02F_impro04_F010,fru
145,Ses02F_impro04,Ses02F_impro04_F011,fru
146,Ses02F_impro04,Ses02F_impro04_F012,fru
147,Ses02F_impro04,Ses02F_impro04_F013,fru
148,Ses02F_impro04,Ses02F_impro04_F014,fru
149,Ses02F_impro04,Ses02F_impro04_F015,fru
150,Ses02F_impro04,Ses02F_impro04_F016,sad
151,Ses02F_impro04,Ses02F_impro04_F017,xxx
152,Ses02F_impro04,Ses02F_impro04_M000,neu
153,Ses02F_impro04,Ses02F_impro04_M001,neu
154,Ses02F_impro04,Ses02F_impro04_M002,xxx
155,Ses02F_impro04,Ses02F_impro04_M003,neu
156,Ses02F_impro04,Ses02F_impro04_M004,neu
157,Ses02F_impro04,Ses02F_impro04_M005,neu
158,Ses02F_impro04,Ses02F_impro04_M006,neu
159,Ses02F_impro04,Ses02F_impro04_M007,neu
160,Ses02F_impro04,Ses02F_impro04_M008,neu
161,Ses02F_impro04,Ses02F_impro04_M009,neu
162,Ses02F_impro04,Ses02F_impro04_M010,neu
163,Ses02F_impro04,Ses02F_impro04_M011,neu
164,Ses02F_impro04,Ses02F_impro04_M012,neu
165,Ses02F_impro04,Ses02F_impro04_M013,neu
166,Ses02F_impro04,Ses02F_impro04_M014,fru
167,Ses02F_impro04,Ses02F_impro04_M015,neu
168,Ses02F_impro04,Ses02F_impro04_M016,neu
169,Ses02F_impro04,Ses02F_impro04_M017,neu
170,Ses02F_impro04,Ses02F_impro04_M018,neu
171,Ses02F_impro04,Ses02F_impro04_M019,neu
172,Ses02F_impro04,Ses02F_impro04_M020,xxx
173,Ses02F_impro05,Ses02F_impro05_F000,neu
174,Ses02F_impro05,Ses02F_impro05_F001,neu
175,Ses02F_impro05,Ses02F_impro05_F002,sur
176,Ses02F_impro05,Ses02F_impro05_F003,sur
177,Ses02F_impro05,Ses02F_impro05_F004,neu
178,Ses02F_impro05,Ses02F_impro05_F005,sur
179,Ses02F_impro05,Ses02F_impro05_F006,ang
180,Ses02F_impro05,Ses02F_impro05_F007,fru
181,Ses02F_impro05,Ses02F_impro05_F008,xxx
182,Ses02F_impro05,Ses02F_impro05_F009,xxx
183,Ses02F_impro05,Ses02F_impro05_F010,ang
184,Ses02F_impro05,Ses02F_impro05_F011,fru
185,Ses02F_impro05,Ses02F_impro05_F012,xxx
186,Ses02F_impro05,Ses02F_impro05_F013,fru
187,Ses02F_impro05,Ses02F_impro05_F014,fru
188,Ses02F_impro05,Ses02F_impro05_F015,fru
189,Ses02F_impro05,Ses02F_impro05_F016,fru
190,Ses02F_impro05,Ses02F_impro05_F017,fru
191,Ses02F_impro05,Ses02F_impro05_F018,fru
192,Ses02F_impro05,Ses02F_impro05_F019,ang
193,Ses02F_impro05,Ses02F_impro05_F020,fru
194,Ses02F_impro05,Ses02F_impro05_F021,xxx
195,Ses02F_impro05,Ses02F_impro05_F022,fru
196,Ses02F_impro05,Ses02F_impro05_M000,neu
197,Ses02F_impro05,Ses02F_impro05_M001,neu
198,Ses02F_impro05,Ses02F_impro05_M002,neu
199,Ses02F_impro05,Ses02F_impro05_M003,neu
200,Ses02F_impro05,Ses02F_impro05_M004,neu
201,Ses02F_impro05,Ses02F_impro05_M005,neu
202,Ses02F_impro05,Ses02F_impro05_M006,neu
203,Ses02F_impro05,Ses02F_impro05_M007,neu
204,Ses02F_impro05,Ses02F_impro05_M008,neu
205,Ses02F_impro05,Ses02F_impro05_M009,neu
206,Ses02F_impro05,Ses02F_impro05_M010,neu
207,Ses02F_impro05,Ses02F_impro05_M011,neu
208,Ses02F_impro05,Ses02F_impro05_M012,neu
209,Ses02F_impro05,Ses02F_impro05_M013,neu
210,Ses02F_impro05,Ses02F_impro05_M014,neu
211,Ses02F_impro05,Ses02F_impro05_M015,neu
212,Ses02F_impro05,Ses02F_impro05_M016,neu
213,Ses02F_impro05,Ses02F_impro05_M017,neu
214,Ses02F_impro05,Ses02F_impro05_M018,neu
215,Ses02F_impro05,Ses02F_impro05_M019,neu
216,Ses02F_impro05,Ses02F_impro05_M020,neu
217,Ses02F_impro05,Ses02F_impro05_M021,neu
218,Ses02F_impro06,Ses02F_impro06_F000,sad
219,Ses02F_impro06,Ses02F_impro06_F001,sad
220,Ses02F_impro06,Ses02F_impro06_F002,sad
221,Ses02F_impro06,Ses02F_impro06_F003,sad
222,Ses02F_impro06,Ses02F_impro06_F004,sad
223,Ses02F_impro06,Ses02F_impro06_F005,sad
224,Ses02F_impro06,Ses02F_impro06_F006,sad
225,Ses02F_impro06,Ses02F_impro06_F007,sad
226,Ses02F_impro06,Ses02F_impro06_F008,sad
227,Ses02F_impro06,Ses02F_impro06_F009,sad
228,Ses02F_impro06,Ses02F_impro06_F010,sad
229,Ses02F_impro06,Ses02F_impro06_F011,sad
230,Ses02F_impro06,Ses02F_impro06_F012,sad
231,Ses02F_impro06,Ses02F_impro06_F013,sad
232,Ses02F_impro06,Ses02F_impro06_F014,sad
233,Ses02F_impro06,Ses02F_impro06_M000,neu
234,Ses02F_impro06,Ses02F_impro06_M001,neu
235,Ses02F_impro06,Ses02F_impro06_M002,neu
236,Ses02F_impro06,Ses02F_impro06_M003,neu
237,Ses02F_impro06,Ses02F_impro06_M004,neu
238,Ses02F_impro06,Ses02F_impro06_M005,neu
239,Ses02F_impro06,Ses02F_impro06_M006,neu
240,Ses02F_impro06,Ses02F_impro06_M007,neu
241,Ses02F_impro06,Ses02F_impro06_M008,neu
242,Ses02F_impro06,Ses02F_impro06_M009,neu
243,Ses02F_impro06,Ses02F_impro06_M010,neu
244,Ses02F_impro06,Ses02F_impro06_M011,neu
245,Ses02F_impro06,Ses02F_impro06_M012,neu
246,Ses02F_impro06,Ses02F_impro06_M013,neu
247,Ses02F_impro06,Ses02F_impro06_M014,neu
248,Ses02F_impro06,Ses02F_impro06_M015,neu
249,Ses02F_impro06,Ses02F_impro06_M016,neu
250,Ses02F_impro06,Ses02F_impro06_M017,neu
251,Ses02F_impro06,Ses02F_impro06_M018,neu
252,Ses02F_impro06,Ses02F_impro06_M019,neu
253,Ses02F_impro07,Ses02F_impro07_F000,xxx
254,Ses02F_impro07,Ses02F_impro07_F001,exc
255,Ses02F_impro07,Ses02F_impro07_F002,exc
256,Ses02F_impro07,Ses02F_impro07_F003,exc
257,Ses02F_impro07,Ses02F_impro07_F004,exc
258,Ses02F_impro07,Ses02F_impro07_F005,exc
259,Ses02F_impro07,Ses02F_impro07_F006,exc
260,Ses02F_impro07,Ses02F_impro07_F007,exc
261,Ses02F_impro07,Ses02F_impro07_F008,exc
262,Ses02F_impro07,Ses02F_impro07_F009,exc
263,Ses02F_impro07,Ses02F_impro07_F010,exc
264,Ses02F_impro07,Ses02F_impro07_F011,exc
265,Ses02F_impro07,Ses02F_impro07_F012,exc
266,Ses02F_impro07,Ses02F_impro07_F013,exc
267,Ses02F_impro07,Ses02F_impro07_F014,exc
268,Ses02F_impro07,Ses02F_impro07_F015,exc
269,Ses02F_impro07,Ses02F_impro07_F016,exc
270,Ses02F_impro07,Ses02F_impro07_F017,exc
271,Ses02F_impro07,Ses02F_impro07_F018,exc
272,Ses02F_impro07,Ses02F_impro07_F019,exc
273,Ses02F_impro07,Ses02F_impro07_F020,exc
274,Ses02F_impro07,Ses02F_impro07_F021,exc
275,Ses02F_impro07,Ses02F_impro07_F022,exc
276,Ses02F_impro07,Ses02F_impro07_F023,exc
277,Ses02F_impro07,Ses02F_impro07_F024,exc
278,Ses02F_impro07,Ses02F_impro07_F025,exc
279,Ses02F_impro07,Ses02F_impro07_F026,exc
280,Ses02F_impro07,Ses02F_impro07_F027,exc
281,Ses02F_impro07,Ses02F_impro07_F028,exc
282,Ses02F_impro07,Ses02F_impro07_F029,exc
283,Ses02F_impro07,Ses02F_impro07_F030,exc
284,Ses02F_impro07,Ses02F_impro07_F031,exc
285,Ses02F_impro07,Ses02F_impro07_F032,exc
286,Ses02F_impro07,Ses02F_impro07_F033,exc
287,Ses02F_impro07,Ses02F_impro07_F034,exc
288,Ses02F_impro07,Ses02F_impro07_F035,exc
289,Ses02F_impro07,Ses02F_impro07_F036,exc
290,Ses02F_impro07,Ses02F_impro07_F037,exc
291,Ses02F_impro07,Ses02F_impro07_M000,neu
292,Ses02F_impro07,Ses02F_impro07_M001,exc
293,Ses02F_impro07,Ses02F_impro07_M002,exc
294,Ses02F_impro07,Ses02F_impro07_M003,exc
295,Ses02F_impro07,Ses02F_impro07_M004,exc
296,Ses02F_impro07,Ses02F_impro07_M005,exc
297,Ses02F_impro07,Ses02F_impro07_M006,exc
298,Ses02F_impro07,Ses02F_impro07_M007,exc
299,Ses02F_impro07,Ses02F_impro07_M008,exc
300,Ses02F_impro07,Ses02F_impro07_M009,exc
301,Ses02F_impro07,Ses02F_impro07_M010,exc
302,Ses02F_impro07,Ses02F_impro07_M011,exc
303,Ses02F_impro07,Ses02F_impro07_M012,xxx
304,Ses02F_impro07,Ses02F_impro07_M013,xxx
305,Ses02F_impro07,Ses02F_impro07_M014,xxx
306,Ses02F_impro07,Ses02F_impro07_M015,xxx
307,Ses02F_impro07,Ses02F_impro07_M016,neu
308,Ses02F_impro07,Ses02F_impro07_M017,exc
309,Ses02F_impro07,Ses02F_impro07_M018,hap
310,Ses02F_impro07,Ses02F_impro07_M019,hap
311,Ses02F_impro07,Ses02F_impro07_M020,xxx
312,Ses02F_impro07,Ses02F_impro07_M021,xxx
313,Ses02F_impro07,Ses02F_impro07_M022,xxx
314,Ses02F_impro07,Ses02F_impro07_M023,exc
315,Ses02F_impro07,Ses02F_impro07_M024,xxx
316,Ses02F_impro07,Ses02F_impro07_M025,xxx
317,Ses02F_impro07,Ses02F_impro07_M026,xxx
318,Ses02F_impro07,Ses02F_impro07_M027,exc
319,Ses02F_impro07,Ses02F_impro07_M028,exc
320,Ses02F_impro07,Ses02F_impro07_M029,exc
321,Ses02F_impro07,Ses02F_impro07_M030,xxx
322,Ses02F_impro07,Ses02F_impro07_M031,xxx
323,Ses02F_impro07,Ses02F_impro07_M032,xxx
324,Ses02F_impro07,Ses02F_impro07_M033,xxx
325,Ses02F_impro07,Ses02F_impro07_M034,exc
326,Ses02F_impro07,Ses02F_impro07_M035,xxx
327,Ses02F_impro08,Ses02F_impro08_F000,neu
328,Ses02F_impro08,Ses02F_impro08_F001,neu
329,Ses02F_impro08,Ses02F_impro08_F002,neu
330,Ses02F_impro08,Ses02F_impro08_F003,neu
331,Ses02F_impro08,Ses02F_impro08_F004,neu
332,Ses02F_impro08,Ses02F_impro08_F005,neu
333,Ses02F_impro08,Ses02F_impro08_F006,neu
334,Ses02F_impro08,Ses02F_impro08_F007,neu
335,Ses02F_impro08,Ses02F_impro08_F008,neu
336,Ses02F_impro08,Ses02F_impro08_F009,neu
337,Ses02F_impro08,Ses02F_impro08_F010,neu
338,Ses02F_impro08,Ses02F_impro08_F011,neu
339,Ses02F_impro08,Ses02F_impro08_F012,neu
340,Ses02F_impro08,Ses02F_impro08_F013,neu
341,Ses02F_impro08,Ses02F_impro08_F014,neu
342,Ses02F_impro08,Ses02F_impro08_F015,neu
343,Ses02F_impro08,Ses02F_impro08_F016,neu
344,Ses02F_impro08,Ses02F_impro08_F017,neu
345,Ses02F_impro08,Ses02F_impro08_F018,neu
346,Ses02F_impro08,Ses02F_impro08_F019,neu
347,Ses02F_impro08,Ses02F_impro08_F020,neu
348,Ses02F_impro08,Ses02F_impro08_F021,neu
349,Ses02F_impro08,Ses02F_impro08_F022,neu
350,Ses02F_impro08,Ses02F_impro08_F023,neu
351,Ses02F_impro08,Ses02F_impro08_F024,neu
352,Ses02F_impro08,Ses02F_impro08_F025,neu
353,Ses02F_impro08,Ses02F_impro08_F026,neu
354,Ses02F_impro08,Ses02F_impro08_F027,neu
355,Ses02F_impro08,Ses02F_impro08_M000,fru
356,Ses02F_impro08,Ses02F_impro08_M001,fru
357,Ses02F_impro08,Ses02F_impro08_M002,fru
358,Ses02F_impro08,Ses02F_impro08_M003,neu
359,Ses02F_impro08,Ses02F_impro08_M004,fru
360,Ses02F_impro08,Ses02F_impro08_M005,neu
361,Ses02F_impro08,Ses02F_impro08_M006,neu
362,Ses02F_impro08,Ses02F_impro08_M007,neu
363,Ses02F_impro08,Ses02F_impro08_M008,neu
364,Ses02F_impro08,Ses02F_impro08_M009,neu
365,Ses02F_impro08,Ses02F_impro08_M010,neu
366,Ses02F_impro08,Ses02F_impro08_M011,neu
367,Ses02F_impro08,Ses02F_impro08_M012,neu
368,Ses02F_impro08,Ses02F_impro08_M013,neu
369,Ses02F_impro08,Ses02F_impro08_M014,xxx
370,Ses02F_impro08,Ses02F_impro08_M015,neu
371,Ses02F_impro08,Ses02F_impro08_M016,neu
372,Ses02F_impro08,Ses02F_impro08_M017,xxx
373,Ses02F_impro08,Ses02F_impro08_M018,neu
374,Ses02F_impro08,Ses02F_impro08_M019,neu
375,Ses02F_script01_1,Ses02F_script01_1_F000,xxx
376,Ses02F_script01_1,Ses02F_script01_1_F001,xxx
377,Ses02F_script01_1,Ses02F_script01_1_F002,xxx
378,Ses02F_script01_1,Ses02F_script01_1_F003,xxx
379,Ses02F_script01_1,Ses02F_script01_1_F004,sad
380,Ses02F_script01_1,Ses02F_script01_1_F005,sad
381,Ses02F_script01_1,Ses02F_script01_1_F006,sad
382,Ses02F_script01_1,Ses02F_script01_1_F007,xxx
383,Ses02F_script01_1,Ses02F_script01_1_F008,xxx
384,Ses02F_script01_1,Ses02F_script01_1_F009,xxx
385,Ses02F_script01_1,Ses02F_script01_1_F010,xxx
386,Ses02F_script01_1,Ses02F_script01_1_F011,fru
387,Ses02F_script01_1,Ses02F_script01_1_F012,fru
388,Ses02F_script01_1,Ses02F_script01_1_F013,fru
389,Ses02F_script01_1,Ses02F_script01_1_F014,fru
390,Ses02F_script01_1,Ses02F_script01_1_F015,xxx
391,Ses02F_script01_1,Ses02F_script01_1_F016,xxx
392,Ses02F_script01_1,Ses02F_script01_1_F017,sad
393,Ses02F_script01_1,Ses02F_script01_1_F018,neu
394,Ses02F_script01_1,Ses02F_script01_1_F019,ang
395,Ses02F_script01_1,Ses02F_script01_1_F020,xxx
396,Ses02F_script01_1,Ses02F_script01_1_F021,neu
397,Ses02F_script01_1,Ses02F_script01_1_F022,xxx
398,Ses02F_script01_1,Ses02F_script01_1_F023,fru
399,Ses02F_script01_1,Ses02F_script01_1_F024,fru
400,Ses02F_script01_1,Ses02F_script01_1_F025,neu
401,Ses02F_script01_1,Ses02F_script01_1_F026,neu
402,Ses02F_script01_1,Ses02F_script01_1_F027,neu
403,Ses02F_script01_1,Ses02F_script01_1_F028,sad
404,Ses02F_script01_1,Ses02F_script01_1_F029,fru
405,Ses02F_script01_1,Ses02F_script01_1_F030,fru
406,Ses02F_script01_1,Ses02F_script01_1_F031,fru
407,Ses02F_script01_1,Ses02F_script01_1_F032,fru
408,Ses02F_script01_1,Ses02F_script01_1_F033,fru
409,Ses02F_script01_1,Ses02F_script01_1_F034,fru
410,Ses02F_script01_1,Ses02F_script01_1_F035,sur
411,Ses02F_script01_1,Ses02F_script01_1_F036,ang
412,Ses02F_script01_1,Ses02F_script01_1_F037,ang
413,Ses02F_script01_1,Ses02F_script01_1_F038,ang
414,Ses02F_script01_1,Ses02F_script01_1_F039,xxx
415,Ses02F_script01_1,Ses02F_script01_1_F040,ang
416,Ses02F_script01_1,Ses02F_script01_1_F041,xxx
417,Ses02F_script01_1,Ses02F_script01_1_F042,fru
418,Ses02F_script01_1,Ses02F_script01_1_F043,fru
419,Ses02F_script01_1,Ses02F_script01_1_F044,sad
420,Ses02F_script01_1,Ses02F_script01_1_M000,xxx
421,Ses02F_script01_1,Ses02F_script01_1_M001,xxx
422,Ses02F_script01_1,Ses02F_script01_1_M002,xxx
423,Ses02F_script01_1,Ses02F_script01_1_M003,xxx
424,Ses02F_script01_1,Ses02F_script01_1_M004,xxx
425,Ses02F_script01_1,Ses02F_script01_1_M005,xxx
426,Ses02F_script01_1,Ses02F_script01_1_M006,xxx
427,Ses02F_script01_1,Ses02F_script01_1_M007,xxx
428,Ses02F_script01_1,Ses02F_script01_1_M008,xxx
429,Ses02F_script01_1,Ses02F_script01_1_M009,xxx
430,Ses02F_script01_1,Ses02F_script01_1_M010,xxx
431,Ses02F_script01_1,Ses02F_script01_1_M011,ang
432,Ses02F_script01_1,Ses02F_script01_1_M012,fru
433,Ses02F_script01_1,Ses02F_script01_1_M013,ang
434,Ses02F_script01_1,Ses02F_script01_1_M014,xxx
435,Ses02F_script01_1,Ses02F_script01_1_M015,fru
436,Ses02F_script01_1,Ses02F_script01_1_M016,xxx
437,Ses02F_script01_1,Ses02F_script01_1_M017,neu
438,Ses02F_script01_1,Ses02F_script01_1_M018,fru
439,Ses02F_script01_1,Ses02F_script01_1_M019,fru
440,Ses02F_script01_1,Ses02F_script01_1_M020,fru
441,Ses02F_script01_1,Ses02F_script01_1_M021,ang
442,Ses02F_script01_1,Ses02F_script01_1_M022,xxx
443,Ses02F_script01_1,Ses02F_script01_1_M023,ang
444,Ses02F_script01_1,Ses02F_script01_1_M024,fru
445,Ses02F_script01_1,Ses02F_script01_1_M025,ang
446,Ses02F_script01_1,Ses02F_script01_1_M026,xxx
447,Ses02F_script01_1,Ses02F_script01_1_M027,sad
448,Ses02F_script01_1,Ses02F_script01_1_M028,xxx
449,Ses02F_script01_1,Ses02F_script01_1_M029,neu
450,Ses02F_script01_1,Ses02F_script01_1_M030,xxx
451,Ses02F_script01_1,Ses02F_script01_1_M031,fru
452,Ses02F_script01_1,Ses02F_script01_1_M032,fru
453,Ses02F_script01_1,Ses02F_script01_1_M033,fru
454,Ses02F_script01_1,Ses02F_script01_1_M034,xxx
455,Ses02F_script01_1,Ses02F_script01_1_M035,xxx
456,Ses02F_script01_1,Ses02F_script01_1_M036,ang
457,Ses02F_script01_1,Ses02F_script01_1_M037,ang
458,Ses02F_script01_1,Ses02F_script01_1_M038,ang
459,Ses02F_script01_1,Ses02F_script01_1_M039,xxx
460,Ses02F_script01_1,Ses02F_script01_1_M040,neu
461,Ses02F_script01_1,Ses02F_script01_1_M041,xxx
462,Ses02F_script01_1,Ses02F_script01_1_M042,fru
463,Ses02F_script01_1,Ses02F_script01_1_M043,neu
464,Ses02F_script01_1,Ses02F_script01_1_M044,neu
465,Ses02F_script01_2,Ses02F_script01_2_F000,xxx
466,Ses02F_script01_2,Ses02F_script01_2_F001,xxx
467,Ses02F_script01_2,Ses02F_script01_2_F002,xxx
468,Ses02F_script01_2,Ses02F_script01_2_F003,xxx
469,Ses02F_script01_2,Ses02F_script01_2_F004,oth
470,Ses02F_script01_2,Ses02F_script01_2_F005,ang
471,Ses02F_script01_2,Ses02F_script01_2_F006,xxx
472,Ses02F_script01_2,Ses02F_script01_2_F007,xxx
473,Ses02F_script01_2,Ses02F_script01_2_F008,fru
474,Ses02F_script01_2,Ses02F_script01_2_F009,fru
475,Ses02F_script01_2,Ses02F_script01_2_F010,xxx
476,Ses02F_script01_2,Ses02F_script01_2_F011,fru
477,Ses02F_script01_2,Ses02F_script01_2_F012,ang
478,Ses02F_script01_2,Ses02F_script01_2_F013,ang
479,Ses02F_script01_2,Ses02F_script01_2_F014,fru
480,Ses02F_script01_2,Ses02F_script01_2_F015,fru
481,Ses02F_script01_2,Ses02F_script01_2_F016,fru
482,Ses02F_script01_2,Ses02F_script01_2_F017,fru
483,Ses02F_script01_2,Ses02F_script01_2_F018,fru
484,Ses02F_script01_2,Ses02F_script01_2_M000,xxx
485,Ses02F_script01_2,Ses02F_script01_2_M001,neu
486,Ses02F_script01_2,Ses02F_script01_2_M002,neu
