,file,speaker,emotion
153,Ses05F_impro03,Ses05F_impro03_F023,xxx
154,Ses05F_impro03,Ses05F_impro03_F024,xxx
155,Ses05F_impro03,Ses05F_impro03_F025,xxx
156,Ses05F_impro03,Ses05F_impro03_F026,xxx
157,Ses05F_impro03,Ses05F_impro03_F027,hap
158,Ses05F_impro03,Ses05F_impro03_F028,hap
159,Ses05F_impro03,Ses05F_impro03_F029,hap
160,Ses05F_impro03,Ses05F_impro03_F030,hap
161,Ses05F_impro03,Ses05F_impro03_F031,hap
162,Ses05F_impro03,Ses05F_impro03_F032,hap
163,Ses05F_impro03,Ses05F_impro03_F033,hap
164,Ses05F_impro03,Ses05F_impro03_F034,hap
165,Ses05F_impro03,Ses05F_impro03_F035,hap
166,Ses05F_impro03,Ses05F_impro03_F036,hap
167,Ses05F_impro03,Ses05F_impro03_F037,exc
168,Ses05F_impro03,Ses05F_impro03_F038,xxx
169,Ses05F_impro03,Ses05F_impro03_F039,hap
170,Ses05F_impro03,Ses05F_impro03_F040,hap
171,Ses05F_impro03,Ses05F_impro03_F041,hap
172,Ses05F_impro03,Ses05F_impro03_F042,exc
173,Ses05F_impro03,Ses05F_impro03_F043,exc
174,Ses05F_impro03,Ses05F_impro03_F044,xxx
175,Ses05F_impro03,Ses05F_impro03_F045,xxx
176,Ses05F_impro03,Ses05F_impro03_F046,hap
177,Ses05F_impro03,Ses05F_impro03_F047,hap
178,Ses05F_impro03,Ses05F_impro03_F048,hap
179,Ses05F_impro03,Ses05F_impro03_F049,hap
180,Ses05F_impro03,Ses05F_impro03_F050,xxx
181,Ses05F_impro03,Ses05F_impro03_F051,hap
182,Ses05F_impro03,Ses05F_impro03_F052,xxx
183,Ses05F_impro03,Ses05F_impro03_F053,hap
184,Ses05F_impro03,Ses05F_impro03_F054,hap
185,Ses05F_impro03,Ses05F_impro03_F055,hap
186,Ses05F_impro03,Ses05F_impro03_F056,hap
187,Ses05F_impro03,Ses05F_impro03_F057,hap
188,Ses05F_impro03,Ses05F_impro03_F058,hap
189,Ses05F_impro03,Ses05F_impro03_F059,hap
190,Ses05F_impro03,Ses05F_impro03_F060,hap
191,Ses05F_impro03,Ses05F_impro03_M000,exc
192,Ses05F_impro03,Ses05F_impro03_M001,exc
193,Ses05F_impro03,Ses05F_impro03_M002,sur
194,Ses05F_impro03,Ses05F_impro03_M003,exc
195,Ses05F_impro03,Ses05F_impro03_M004,xxx
196,Ses05F_impro03,Ses05F_impro03_M005,exc
197,Ses05F_impro03,Ses05F_impro03_M006,exc
198,Ses05F_impro03,Ses05F_impro03_M007,exc
199,Ses05F_impro03,Ses05F_impro03_M008,exc
200,Ses05F_impro03,Ses05F_impro03_M009,exc
201,Ses05F_impro03,Ses05F_impro03_M010,exc
202,Ses05F_impro03,Ses05F_impro03_M011,exc
203,Ses05F_impro03,Ses05F_impro03_M012,exc
204,Ses05F_impro03,Ses05F_impro03_M013,exc
205,Ses05F_impro03,Ses05F_impro03_M014,xxx
206,Ses05F_impro03,Ses05F_impro03_M015,xxx
207,Ses05F_impro03,Ses05F_impro03_M016,xxx
208,Ses05F_impro03,Ses05F_impro03_M017,xxx
209,Ses05F_impro03,Ses05F_impro03_M018,xxx
210,Ses05F_impro03,Ses05F_impro03_M019,xxx
211,Ses05F_impro03,Ses05F_impro03_M020,exc
212,Ses05F_impro03,Ses05F_impro03_M021,xxx
213,Ses05F_impro03,Ses05F_impro03_M022,xxx
214,Ses05F_impro03,Ses05F_impro03_M023,xxx
215,Ses05F_impro03,Ses05F_impro03_M024,xxx
216,Ses05F_impro03,Ses05F_impro03_M025,xxx
217,Ses05F_impro03,Ses05F_impro03_M026,xxx
218,Ses05F_impro03,Ses05F_impro03_M027,exc
219,Ses05F_impro03,Ses05F_impro03_M028,xxx
220,Ses05F_impro03,Ses05F_impro03_M029,xxx
221,Ses05F_impro03,Ses05F_impro03_M030,hap
222,Ses05F_impro03,Ses05F_impro03_M031,exc
223,Ses05F_impro03,Ses05F_impro03_M032,exc
224,Ses05F_impro03,Ses05F_impro03_M033,exc
225,Ses05F_impro03,Ses05F_impro03_M034,xxx
226,Ses05F_impro03,Ses05F_impro03_M035,exc
227,Ses05F_impro03,Ses05F_impro03_M036,exc
228,Ses05F_impro03,Ses05F_impro03_M037,exc
229,Ses05F_impro03,Ses05F_impro03_M038,hap
230,Ses05F_impro03,Ses05F_impro03_M039,exc
231,Ses05F_impro03,Ses05F_impro03_M040,hap
232,Ses05F_impro03,Ses05F_impro03_M041,hap
233,Ses05F_impro03,Ses05F_impro03_M042,xxx
234,Ses05F_impro03,Ses05F_impro03_M043,exc
235,Ses05F_impro03,Ses05F_impro03_M044,exc
236,Ses05F_impro03,Ses05F_impro03_M045,exc
237,Ses05F_impro03,Ses05F_impro03_M046,exc
238,Ses05F_impro03,Ses05F_impro03_M047,xxx
239,Ses05F_impro03,Ses05F_impro03_M048,xxx
240,Ses05F_impro03,Ses05F_impro03_M049,hap
241,Ses05F_impro03,Ses05F_impro03_M050,exc
242,Ses05F_impro03,Ses05F_impro03_M051,exc
243,Ses05F_impro03,Ses05F_impro03_M052,xxx
244,Ses05F_impro03,Ses05F_impro03_M053,xxx
245,Ses05F_impro03,Ses05F_impro03_M054,xxx
246,Ses05F_impro03,Ses05F_impro03_M055,xxx
247,Ses05F_impro03,Ses05F_impro03_M056,xxx
248,Ses05F_impro03,Ses05F_impro03_M057,hap
249,Ses05F_impro03,Ses05F_impro03_M058,hap
250,Ses05F_impro03,Ses05F_impro03_M059,xxx
251,Ses05F_impro03,Ses05F_impro03_M060,hap
252,Ses05F_impro03,Ses05F_impro03_M061,hap
253,Ses05F_impro03,Ses05F_impro03_M062,hap
254,Ses05F_impro03,Ses05F_impro03_M063,hap
255,Ses05F_impro03,Ses05F_impro03_M064,hap
256,Ses05F_impro03,Ses05F_impro03_M065,hap
257,Ses05F_impro03,Ses05F_impro03_M066,hap
258,Ses05F_impro03,Ses05F_impro03_M067,hap
259,Ses05F_impro03,Ses05F_impro03_M068,hap
260,Ses05F_impro04,Ses05F_impro04_F000,sad
261,Ses05F_impro04,Ses05F_impro04_F001,xxx
262,Ses05F_impro04,Ses05F_impro04_F002,fru
263,Ses05F_impro04,Ses05F_impro04_F003,fru
264,Ses05F_impro04,Ses05F_impro04_F004,fru
265,Ses05F_impro04,Ses05F_impro04_F005,fru
266,Ses05F_impro04,Ses05F_impro04_F006,fru
267,Ses05F_impro04,Ses05F_impro04_F007,fru
268,Ses05F_impro04,Ses05F_impro04_F008,ang
269,Ses05F_impro04,Ses05F_impro04_F009,fru
270,Ses05F_impro04,Ses05F_impro04_F010,fru
271,Ses05F_impro04,Ses05F_impro04_F011,fru
272,Ses05F_impro04,Ses05F_impro04_F012,fru
273,Ses05F_impro04,Ses05F_impro04_F013,fru
274,Ses05F_impro04,Ses05F_impro04_F014,fru
275,Ses05F_impro04,Ses05F_impro04_F015,sad
276,Ses05F_impro04,Ses05F_impro04_F016,sad
277,Ses05F_impro04,Ses05F_impro04_F017,sad
278,Ses05F_impro04,Ses05F_impro04_F018,xxx
279,Ses05F_impro04,Ses05F_impro04_F019,sad
280,Ses05F_impro04,Ses05F_impro04_F020,fru
281,Ses05F_impro04,Ses05F_impro04_F021,xxx
282,Ses05F_impro04,Ses05F_impro04_F022,sad
283,Ses05F_impro04,Ses05F_impro04_F023,sad
284,Ses05F_impro04,Ses05F_impro04_F024,fru
285,Ses05F_impro04,Ses05F_impro04_F025,xxx
286,Ses05F_impro04,Ses05F_impro04_F026,fru
287,Ses05F_impro04,Ses05F_impro04_F027,xxx
288,Ses05F_impro04,Ses05F_impro04_F028,fru
289,Ses05F_impro04,Ses05F_impro04_F029,fru
290,Ses05F_impro04,Ses05F_impro04_F030,fru
291,Ses05F_impro04,Ses05F_impro04_F031,fru
292,Ses05F_impro04,Ses05F_impro04_F032,fru
293,Ses05F_impro04,Ses05F_impro04_F033,fru
294,Ses05F_impro04,Ses05F_impro04_F034,fru
295,Ses05F_impro04,Ses05F_impro04_F035,fru
296,Ses05F_impro04,Ses05F_impro04_F036,fru
297,Ses05F_impro04,Ses05F_impro04_F037,fru
298,Ses05F_impro04,Ses05F_impro04_F038,neu
299,Ses05F_impro04,Ses05F_impro04_F039,neu
300,Ses05F_impro04,Ses05F_impro04_F040,neu
301,Ses05F_impro04,Ses05F_impro04_F041,neu
302,Ses05F_impro04,Ses05F_impro04_F042,sad
303,Ses05F_impro04,Ses05F_impro04_F043,neu
304,Ses05F_impro04,Ses05F_impro04_F044,neu
305,Ses05F_impro04,Ses05F_impro04_F045,neu
306,Ses05F_impro04,Ses05F_impro04_F046,xxx
307,Ses05F_impro04,Ses05F_impro04_M000,neu
308,Ses05F_impro04,Ses05F_impro04_M001,neu
309,Ses05F_impro04,Ses05F_impro04_M002,fru
310,Ses05F_impro04,Ses05F_impro04_M003,neu
311,Ses05F_impro04,Ses05F_impro04_M004,neu
312,Ses05F_impro04,Ses05F_impro04_M005,neu
313,Ses05F_impro04,Ses05F_impro04_M006,fru
314,Ses05F_impro04,Ses05F_impro04_M007,neu
315,Ses05F_impro04,Ses05F_impro04_M008,neu
316,Ses05F_impro04,Ses05F_impro04_M009,neu
317,Ses05F_impro04,Ses05F_impro04_M010,neu
318,Ses05F_impro04,Ses05F_impro04_M011,neu
319,Ses05F_impro04,Ses05F_impro04_M012,neu
320,Ses05F_impro04,Ses05F_impro04_M013,neu
321,Ses05F_impro04,Ses05F_impro04_M014,fru
322,Ses05F_impro04,Ses05F_impro04_M015,neu
323,Ses05F_impro04,Ses05F_impro04_M016,neu
324,Ses05F_impro04,Ses05F_impro04_M017,neu
325,Ses05F_impro04,Ses05F_impro04_M018,xxx
326,Ses05F_impro04,Ses05F_impro04_M019,fru
327,Ses05F_impro04,Ses05F_impro04_M020,neu
328,Ses05F_impro04,Ses05F_impro04_M021,fru
329,Ses05F_impro04,Ses05F_impro04_M022,neu
330,Ses05F_impro04,Ses05F_impro04_M023,fru
331,Ses05F_impro04,Ses05F_impro04_M024,neu
332,Ses05F_impro04,Ses05F_impro04_M025,neu
333,Ses05F_impro04,Ses05F_impro04_M026,neu
334,Ses05F_impro04,Ses05F_impro04_M027,neu
335,Ses05F_impro04,Ses05F_impro04_M028,neu
336,Ses05F_impro04,Ses05F_impro04_M029,neu
337,Ses05F_impro04,Ses05F_impro04_M030,neu
338,Ses05F_impro04,Ses05F_impro04_M031,neu
339,Ses05F_impro04,Ses05F_impro04_M032,neu
340,Ses05F_impro04,Ses05F_impro04_M033,neu
341,Ses05F_impro04,Ses05F_impro04_M034,neu
342,Ses05F_impro04,Ses05F_impro04_M035,neu
343,Ses05F_impro04,Ses05F_impro04_M036,neu
344,Ses05F_impro04,Ses05F_impro04_M037,neu
345,Ses05F_impro04,Ses05F_impro04_M038,neu
346,Ses05F_impro04,Ses05F_impro04_M039,neu
347,Ses05F_impro04,Ses05F_impro04_M040,neu
348,Ses05F_impro04,Ses05F_impro04_M041,neu
349,Ses05F_impro04,Ses05F_impro04_M042,neu
350,Ses05F_impro04,Ses05F_impro04_M043,neu
351,Ses05F_impro05,Ses05F_impro05_F000,neu
352,Ses05F_impro05,Ses05F_impro05_F001,neu
353,Ses05F_impro05,Ses05F_impro05_F002,neu
354,Ses05F_impro05,Ses05F_impro05_F003,fru
355,Ses05F_impro05,Ses05F_impro05_F004,neu
356,Ses05F_impro05,Ses05F_impro05_F005,neu
357,Ses05F_impro05,Ses05F_impro05_F006,neu
358,Ses05F_impro05,Ses05F_impro05_F007,neu
359,Ses05F_impro05,Ses05F_impro05_F008,fru
360,Ses05F_impro05,Ses05F_impro05_F009,fru
361,Ses05F_impro05,Ses05F_impro05_F010,neu
362,Ses05F_impro05,Ses05F_impro05_F011,fru
363,Ses05F_impro05,Ses05F_impro05_F012,fru
364,Ses05F_impro05,Ses05F_impro05_F013,fru
365,Ses05F_impro05,Ses05F_impro05_F014,fru
366,Ses05F_impro05,Ses05F_impro05_F015,xxx
367,Ses05F_impro05,Ses05F_impro05_F016,xxx
368,Ses05F_impro05,Ses05F_impro05_F017,fru
369,Ses05F_impro05,Ses05F_impro05_F018,ang
370,Ses05F_impro05,Ses05F_impro05_F019,ang
371,Ses05F_impro05,Ses05F_impro05_F020,ang
372,Ses05F_impro05,Ses05F_impro05_F021,ang
373,Ses05F_impro05,Ses05F_impro05_F022,ang
374,Ses05F_impro05,Ses05F_impro05_F023,ang
375,Ses05F_impro05,Ses05F_impro05_F024,ang
376,Ses05F_impro05,Ses05F_impro05_F025,xxx
377,Ses05F_impro05,Ses05F_impro05_F026,fru
378,Ses05F_impro05,Ses05F_impro05_F027,fru
379,Ses05F_impro05,Ses05F_impro05_F028,fru
380,Ses05F_impro05,Ses05F_impro05_F029,xxx
381,Ses05F_impro05,Ses05F_impro05_F030,fru
382,Ses05F_impro05,Ses05F_impro05_F031,ang
383,Ses05F_impro05,Ses05F_impro05_F032,xxx
384,Ses05F_impro05,Ses05F_impro05_F033,ang
385,Ses05F_impro05,Ses05F_impro05_F034,ang
386,Ses05F_impro05,Ses05F_impro05_F035,xxx
387,Ses05F_impro05,Ses05F_impro05_F036,fru
388,Ses05F_impro05,Ses05F_impro05_F037,fru
389,Ses05F_impro05,Ses05F_impro05_F038,fru
390,Ses05F_impro05,Ses05F_impro05_F039,fru
391,Ses05F_impro05,Ses05F_impro05_F040,fru
392,Ses05F_impro05,Ses05F_impro05_F041,ang
393,Ses05F_impro05,Ses05F_impro05_F042,ang
394,Ses05F_impro05,Ses05F_impro05_F043,xxx
395,Ses05F_impro05,Ses05F_impro05_F044,fru
396,Ses05F_impro05,Ses05F_impro05_F045,fru
397,Ses05F_impro05,Ses05F_impro05_M000,neu
398,Ses05F_impro05,Ses05F_impro05_M001,neu
399,Ses05F_impro05,Ses05F_impro05_M002,neu
400,Ses05F_impro05,Ses05F_impro05_M003,neu
401,Ses05F_impro05,Ses05F_impro05_M004,neu
402,Ses05F_impro05,Ses05F_impro05_M005,neu
403,Ses05F_impro05,Ses05F_impro05_M006,neu
404,Ses05F_impro05,Ses05F_impro05_M007,neu
405,Ses05F_impro05,Ses05F_impro05_M008,neu
406,Ses05F_impro05,Ses05F_impro05_M009,neu
407,Ses05F_impro05,Ses05F_impro05_M010,neu
408,Ses05F_impro05,Ses05F_impro05_M011,fru
409,Ses05F_impro05,Ses05F_impro05_M012,neu
410,Ses05F_impro05,Ses05F_impro05_M013,fru
411,Ses05F_impro05,Ses05F_impro05_M014,neu
412,Ses05F_impro05,Ses05F_impro05_M015,neu
413,Ses05F_impro05,Ses05F_impro05_M016,neu
414,Ses05F_impro05,Ses05F_impro05_M017,neu
415,Ses05F_impro05,Ses05F_impro05_M018,neu
416,Ses05F_impro05,Ses05F_impro05_M019,neu
417,Ses05F_impro05,Ses05F_impro05_M020,fru
418,Ses05F_impro05,Ses05F_impro05_M021,fru
419,Ses05F_impro05,Ses05F_impro05_M022,neu
420,Ses05F_impro05,Ses05F_impro05_M023,neu
421,Ses05F_impro05,Ses05F_impro05_M024,xxx
422,Ses05F_impro05,Ses05F_impro05_M025,neu
423,Ses05F_impro05,Ses05F_impro05_M026,fru
424,Ses05F_impro05,Ses05F_impro05_M027,fru
425,Ses05F_impro05,Ses05F_impro05_M028,fru
426,Ses05F_impro05,Ses05F_impro05_M029,fru
427,Ses05F_impro05,Ses05F_impro05_M030,neu
428,Ses05F_impro05,Ses05F_impro05_M031,neu
429,Ses05F_impro05,Ses05F_impro05_M032,neu
430,Ses05F_impro05,Ses05F_impro05_M033,neu
431,Ses05F_impro05,Ses05F_impro05_M034,neu
432,Ses05F_impro05,Ses05F_impro05_M035,fru
433,Ses05F_impro05,Ses05F_impro05_M036,neu
434,Ses05F_impro05,Ses05F_impro05_M037,neu
435,Ses05F_impro05,Ses05F_impro05_M038,fru
436,Ses05F_impro05,Ses05F_impro05_M039,neu
437,Ses05F_impro05,Ses05F_impro05_M040,neu
438,Ses05F_impro05,Ses05F_impro05_M041,neu
439,Ses05F_impro05,Ses05F_impro05_M042,xxx
440,Ses05F_impro05,Ses05F_impro05_M043,fru
441,Ses05F_impro05,Ses05F_impro05_M044,fru
442,Ses05F_impro05,Ses05F_impro05_M045,fru
443,Ses05F_impro05,Ses05F_impro05_M046,fru
444,Ses05F_impro05,Ses05F_impro05_M047,fru
445,Ses05F_impro05,Ses05F_impro05_M048,neu
446,Ses05F_impro05,Ses05F_impro05_M049,fru
447,Ses05F_impro05,Ses05F_impro05_M050,neu
448,Ses05F_impro05,Ses05F_impro05_M051,neu
449,Ses05F_impro05,Ses05F_impro05_M052,neu
450,Ses05F_impro05,Ses05F_impro05_M053,neu
451,Ses05F_impro06,Ses05F_impro06_F000,sad
452,Ses05F_impro06,Ses05F_impro06_F001,sad
453,Ses05F_impro06,Ses05F_impro06_F002,sad
454,Ses05F_impro06,Ses05F_impro06_F003,sad
455,Ses05F_impro06,Ses05F_impro06_F004,sad
456,Ses05F_impro06,Ses05F_impro06_F005,sad
457,Ses05F_impro06,Ses05F_impro06_F006,sad
458,Ses05F_impro06,Ses05F_impro06_F007,sad
459,Ses05F_impro06,Ses05F_impro06_F008,sad
460,Ses05F_impro06,Ses05F_impro06_F009,sad
461,Ses05F_impro06,Ses05F_impro06_F010,sad
462,Ses05F_impro06,Ses05F_impro06_F011,sad
463,Ses05F_impro06,Ses05F_impro06_F012,sad
464,Ses05F_impro06,Ses05F_impro06_F013,sad
465,Ses05F_impro06,Ses05F_impro06_F014,sad
466,Ses05F_impro06,Ses05F_impro06_F015,sad
467,Ses05F_impro06,Ses05F_impro06_F016,sad
468,Ses05F_impro06,Ses05F_impro06_F017,sad
469,Ses05F_impro06,Ses05F_impro06_F018,sad
470,Ses05F_impro06,Ses05F_impro06_F019,sad
471,Ses05F_impro06,Ses05F_impro06_F020,sad
472,Ses05F_impro06,Ses05F_impro06_F021,sad
473,Ses05F_impro06,Ses05F_impro06_F022,sad
474,Ses05F_impro06,Ses05F_impro06_F023,sad
475,Ses05F_impro06,Ses05F_impro06_F024,sad
476,Ses05F_impro06,Ses05F_impro06_F025,sad
477,Ses05F_impro06,Ses05F_impro06_F026,sad
478,Ses05F_impro06,Ses05F_impro06_F027,sad
479,Ses05F_impro06,Ses05F_impro06_F028,xxx
480,Ses05F_impro06,Ses05F_impro06_F029,sad
481,Ses05F_impro06,Ses05F_impro06_M000,xxx
482,Ses05F_impro06,Ses05F_impro06_M001,sad
483,Ses05F_impro06,Ses05F_impro06_M002,sad
484,Ses05F_impro06,Ses05F_impro06_M003,sad
485,Ses05F_impro06,Ses05F_impro06_M004,sad
486,Ses05F_impro06,Ses05F_impro06_M005,sad
487,Ses05F_impro06,Ses05F_impro06_M006,sad
488,Ses05F_impro06,Ses05F_impro06_M007,sad
489,Ses05F_impro06,Ses05F_impro06_M008,sad
490,Ses05F_impro06,Ses05F_impro06_M009,sad
491,Ses05F_impro06,Ses05F_impro06_M010,neu
492,Ses05F_impro06,Ses05F_impro06_M011,sad
493,Ses05F_impro06,Ses05F_impro06_M012,neu
494,Ses05F_impro06,Ses05F_impro06_M013,neu
