,file,speaker,emotion
301,Ses03F_impro07,Ses03F_impro07_F020,exc
302,Ses03F_impro07,Ses03F_impro07_F021,exc
303,Ses03F_impro07,Ses03F_impro07_F022,exc
304,Ses03F_impro07,Ses03F_impro07_F023,hap
305,Ses03F_impro07,Ses03F_impro07_F024,xxx
306,Ses03F_impro07,Ses03F_impro07_F025,hap
307,Ses03F_impro07,Ses03F_impro07_F026,exc
308,Ses03F_impro07,Ses03F_impro07_F027,exc
309,Ses03F_impro07,Ses03F_impro07_F028,exc
310,Ses03F_impro07,Ses03F_impro07_F029,exc
311,Ses03F_impro07,Ses03F_impro07_F030,xxx
312,Ses03F_impro07,Ses03F_impro07_F031,neu
313,Ses03F_impro07,Ses03F_impro07_F032,hap
314,Ses03F_impro07,Ses03F_impro07_F033,xxx
315,Ses03F_impro07,Ses03F_impro07_F034,hap
316,Ses03F_impro07,Ses03F_impro07_F035,hap
317,Ses03F_impro07,Ses03F_impro07_M000,neu
318,Ses03F_impro07,Ses03F_impro07_M001,neu
319,Ses03F_impro07,Ses03F_impro07_M002,xxx
320,Ses03F_impro07,Ses03F_impro07_M003,neu
321,Ses03F_impro07,Ses03F_impro07_M004,neu
322,Ses03F_impro07,Ses03F_impro07_M005,xxx
323,Ses03F_impro07,Ses03F_impro07_M006,xxx
324,Ses03F_impro07,Ses03F_impro07_M007,xxx
325,Ses03F_impro07,Ses03F_impro07_M008,exc
326,Ses03F_impro07,Ses03F_impro07_M009,sur
327,Ses03F_impro07,Ses03F_impro07_M010,xxx
328,Ses03F_impro07,Ses03F_impro07_M011,exc
329,Ses03F_impro07,Ses03F_impro07_M012,neu
330,Ses03F_impro07,Ses03F_impro07_M013,exc
331,Ses03F_impro07,Ses03F_impro07_M014,exc
332,Ses03F_impro07,Ses03F_impro07_M015,exc
333,Ses03F_impro07,Ses03F_impro07_M016,xxx
334,Ses03F_impro07,Ses03F_impro07_M017,sur
335,Ses03F_impro07,Ses03F_impro07_M018,sur
336,Ses03F_impro07,Ses03F_impro07_M019,exc
337,Ses03F_impro07,Ses03F_impro07_M020,xxx
338,Ses03F_impro07,Ses03F_impro07_M021,neu
339,Ses03F_impro07,Ses03F_impro07_M022,exc
340,Ses03F_impro07,Ses03F_impro07_M023,neu
341,Ses03F_impro07,Ses03F_impro07_M024,xxx
342,Ses03F_impro07,Ses03F_impro07_M025,neu
343,Ses03F_impro07,Ses03F_impro07_M026,exc
344,Ses03F_impro07,Ses03F_impro07_M027,exc
345,Ses03F_impro07,Ses03F_impro07_M028,exc
346,Ses03F_impro07,Ses03F_impro07_M029,exc
347,Ses03F_impro07,Ses03F_impro07_M030,xxx
348,Ses03F_impro07,Ses03F_impro07_M031,xxx
349,Ses03F_impro07,Ses03F_impro07_M032,exc
350,Ses03F_impro07,Ses03F_impro07_M033,neu
351,Ses03F_impro07,Ses03F_impro07_M034,hap
352,Ses03F_impro07,Ses03F_impro07_M035,hap
353,Ses03F_impro08,Ses03F_impro08_F000,neu
354,Ses03F_impro08,Ses03F_impro08_F001,neu
355,Ses03F_impro08,Ses03F_impro08_F002,neu
356,Ses03F_impro08,Ses03F_impro08_F003,neu
357,Ses03F_impro08,Ses03F_impro08_F004,neu
358,Ses03F_impro08,Ses03F_impro08_F005,neu
359,Ses03F_impro08,Ses03F_impro08_F006,neu
360,Ses03F_impro08,Ses03F_impro08_F007,neu
361,Ses03F_impro08,Ses03F_impro08_F008,neu
362,Ses03F_impro08,Ses03F_impro08_F009,neu
363,Ses03F_impro08,Ses03F_impro08_F010,neu
364,Ses03F_impro08,Ses03F_impro08_F011,neu
365,Ses03F_impro08,Ses03F_impro08_F012,neu
366,Ses03F_impro08,Ses03F_impro08_F013,neu
367,Ses03F_impro08,Ses03F_impro08_F014,neu
368,Ses03F_impro08,Ses03F_impro08_F015,neu
369,Ses03F_impro08,Ses03F_impro08_F016,neu
370,Ses03F_impro08,Ses03F_impro08_F017,fru
371,Ses03F_impro08,Ses03F_impro08_F018,fru
372,Ses03F_impro08,Ses03F_impro08_F019,fru
373,Ses03F_impro08,Ses03F_impro08_F020,neu
374,Ses03F_impro08,Ses03F_impro08_F021,neu
375,Ses03F_impro08,Ses03F_impro08_F022,neu
376,Ses03F_impro08,Ses03F_impro08_F023,neu
377,Ses03F_impro08,Ses03F_impro08_F024,neu
378,Ses03F_impro08,Ses03F_impro08_F025,neu
379,Ses03F_impro08,Ses03F_impro08_F026,neu
380,Ses03F_impro08,Ses03F_impro08_F027,neu
381,Ses03F_impro08,Ses03F_impro08_F028,neu
382,Ses03F_impro08,Ses03F_impro08_F029,neu
383,Ses03F_impro08,Ses03F_impro08_M000,ang
384,Ses03F_impro08,Ses03F_impro08_M001,xxx
385,Ses03F_impro08,Ses03F_impro08_M002,xxx
386,Ses03F_impro08,Ses03F_impro08_M003,xxx
387,Ses03F_impro08,Ses03F_impro08_M004,fru
388,Ses03F_impro08,Ses03F_impro08_M005,xxx
389,Ses03F_impro08,Ses03F_impro08_M006,ang
390,Ses03F_impro08,Ses03F_impro08_M007,ang
391,Ses03F_impro08,Ses03F_impro08_M008,ang
392,Ses03F_impro08,Ses03F_impro08_M009,ang
393,Ses03F_impro08,Ses03F_impro08_M010,ang
394,Ses03F_impro08,Ses03F_impro08_M011,ang
395,Ses03F_impro08,Ses03F_impro08_M012,ang
396,Ses03F_impro08,Ses03F_impro08_M013,xxx
397,Ses03F_impro08,Ses03F_impro08_M014,ang
398,Ses03F_impro08,Ses03F_impro08_M015,ang
399,Ses03F_impro08,Ses03F_impro08_M016,fru
400,Ses03F_impro08,Ses03F_impro08_M017,fru
401,Ses03F_impro08,Ses03F_impro08_M018,fru
402,Ses03F_impro08,Ses03F_impro08_M019,fru
403,Ses03F_impro08,Ses03F_impro08_M020,xxx
404,Ses03F_impro08,Ses03F_impro08_M021,neu
405,Ses03F_impro08,Ses03F_impro08_M022,xxx
406,Ses03F_impro08,Ses03F_impro08_M023,xxx
407,Ses03F_impro08,Ses03F_impro08_M024,xxx
408,Ses03F_impro08,Ses03F_impro08_M025,xxx
409,Ses03F_impro08,Ses03F_impro08_M026,fru
410,Ses03F_script01_1,Ses03F_script01_1_F000,xxx
411,Ses03F_script01_1,Ses03F_script01_1_F001,xxx
412,Ses03F_script01_1,Ses03F_script01_1_F002,xxx
413,Ses03F_script01_1,Ses03F_script01_1_F003,xxx
414,Ses03F_script01_1,Ses03F_script01_1_F004,neu
415,Ses03F_script01_1,Ses03F_script01_1_F005,neu
416,Ses03F_script01_1,Ses03F_script01_1_F006,xxx
417,Ses03F_script01_1,Ses03F_script01_1_F007,neu
418,Ses03F_script01_1,Ses03F_script01_1_F008,xxx
419,Ses03F_script01_1,Ses03F_script01_1_F009,xxx
420,Ses03F_script01_1,Ses03F_script01_1_F010,neu
421,Ses03F_script01_1,Ses03F_script01_1_F011,fru
422,Ses03F_script01_1,Ses03F_script01_1_F012,fru
423,Ses03F_script01_1,Ses03F_script01_1_F013,fru
424,Ses03F_script01_1,Ses03F_script01_1_F014,neu
425,Ses03F_script01_1,Ses03F_script01_1_F015,xxx
426,Ses03F_script01_1,Ses03F_script01_1_F016,xxx
427,Ses03F_script01_1,Ses03F_script01_1_F017,ang
428,Ses03F_script01_1,Ses03F_script01_1_F018,fru
429,Ses03F_script01_1,Ses03F_script01_1_F019,neu
430,Ses03F_script01_1,Ses03F_script01_1_F020,xxx
431,Ses03F_script01_1,Ses03F_script01_1_F021,neu
432,Ses03F_script01_1,Ses03F_script01_1_F022,fru
433,Ses03F_script01_1,Ses03F_script01_1_F023,fru
434,Ses03F_script01_1,Ses03F_script01_1_F024,fru
435,Ses03F_script01_1,Ses03F_script01_1_F025,fru
436,Ses03F_script01_1,Ses03F_script01_1_F026,fru
437,Ses03F_script01_1,Ses03F_script01_1_F027,xxx
438,Ses03F_script01_1,Ses03F_script01_1_F028,fru
439,Ses03F_script01_1,Ses03F_script01_1_F029,fru
440,Ses03F_script01_1,Ses03F_script01_1_F030,neu
441,Ses03F_script01_1,Ses03F_script01_1_F031,neu
442,Ses03F_script01_1,Ses03F_script01_1_F032,fru
443,Ses03F_script01_1,Ses03F_script01_1_F033,xxx
444,Ses03F_script01_1,Ses03F_script01_1_F034,fru
445,Ses03F_script01_1,Ses03F_script01_1_F035,fru
446,Ses03F_script01_1,Ses03F_script01_1_F036,fru
447,Ses03F_script01_1,Ses03F_script01_1_F037,fru
448,Ses03F_script01_1,Ses03F_script01_1_F038,fru
449,Ses03F_script01_1,Ses03F_script01_1_F039,fru
450,Ses03F_script01_1,Ses03F_script01_1_F040,fru
451,Ses03F_script01_1,Ses03F_script01_1_F041,xxx
452,Ses03F_script01_1,Ses03F_script01_1_F042,xxx
453,Ses03F_script01_1,Ses03F_script01_1_F043,fru
454,Ses03F_script01_1,Ses03F_script01_1_F044,fru
455,Ses03F_script01_1,Ses03F_script01_1_F045,neu
456,Ses03F_script01_1,Ses03F_script01_1_F046,neu
457,Ses03F_script01_1,Ses03F_script01_1_F047,fru
458,Ses03F_script01_1,Ses03F_script01_1_F048,fru
459,Ses03F_script01_1,Ses03F_script01_1_F049,fru
460,Ses03F_script01_1,Ses03F_script01_1_F050,neu
461,Ses03F_script01_1,Ses03F_script01_1_F051,xxx
462,Ses03F_script01_1,Ses03F_script01_1_F052,neu
463,Ses03F_script01_1,Ses03F_script01_1_F053,neu
464,Ses03F_script01_1,Ses03F_script01_1_M000,neu
465,Ses03F_script01_1,Ses03F_script01_1_M001,neu
466,Ses03F_script01_1,Ses03F_script01_1_M002,neu
467,Ses03F_script01_1,Ses03F_script01_1_M003,neu
468,Ses03F_script01_1,Ses03F_script01_1_M004,neu
469,Ses03F_script01_1,Ses03F_script01_1_M005,neu
470,Ses03F_script01_1,Ses03F_script01_1_M006,neu
471,Ses03F_script01_1,Ses03F_script01_1_M007,neu
472,Ses03F_script01_1,Ses03F_script01_1_M008,neu
473,Ses03F_script01_1,Ses03F_script01_1_M009,neu
474,Ses03F_script01_1,Ses03F_script01_1_M010,xxx
475,Ses03F_script01_1,Ses03F_script01_1_M011,fru
476,Ses03F_script01_1,Ses03F_script01_1_M012,fru
477,Ses03F_script01_1,Ses03F_script01_1_M013,fru
478,Ses03F_script01_1,Ses03F_script01_1_M014,fru
479,Ses03F_script01_1,Ses03F_script01_1_M015,fru
480,Ses03F_script01_1,Ses03F_script01_1_M016,neu
481,Ses03F_script01_1,Ses03F_script01_1_M017,neu
482,Ses03F_script01_1,Ses03F_script01_1_M018,neu
483,Ses03F_script01_1,Ses03F_script01_1_M019,fru
484,Ses03F_script01_1,Ses03F_script01_1_M020,neu
485,Ses03F_script01_1,Ses03F_script01_1_M021,ang
486,Ses03F_script01_1,Ses03F_script01_1_M022,ang
487,Ses03F_script01_1,Ses03F_script01_1_M023,xxx
488,Ses03F_script01_1,Ses03F_script01_1_M024,xxx
489,Ses03F_script01_1,Ses03F_script01_1_M025,xxx
